Gene ID	Gene Name	'Crohn's disease' vs 'non inflammatory bowel disease control' in 'A1a Paris classification'.p-value	'Crohn's disease' vs 'non inflammatory bowel disease control' in 'A1a Paris classification'.log2foldchange	'Crohn's disease' vs 'non inflammatory bowel disease control' in 'A1b Paris classification'.p-value	'Crohn's disease' vs 'non inflammatory bowel disease control' in 'A1b Paris classification'.log2foldchange
ENSG00000274525		NA	0	NA	0
ENSG00000274526		NA	0	NA	0
ENSG00000274527		NA	0	NA	0
ENSG00000274528		0.681998282751324	-0.2	0.449046928650838	-0.2
ENSG00000274529	SEBOX	NA	0	NA	0
ENSG00000274530		NA	0	NA	0
ENSG00000274531		NA	0	NA	0
ENSG00000274532		NA	0	NA	0
ENSG00000274533		NA	0	NA	0
ENSG00000274534		NA	0	NA	0
ENSG00000274535	SNORD39	NA	0	NA	0
ENSG00000274536	MIR223HG	0.00599668918039725	0.7	0.000110270760066879	0.7
ENSG00000274537		NA	0	NA	0
ENSG00000274538		NA	0	NA	0
ENSG00000274539		NA	0	NA	0
ENSG00000274540		NA	0	NA	0
ENSG00000274541		NA	0	NA	0
ENSG00000274542		NA	0	NA	0
ENSG00000274543		NA	0	NA	0
ENSG00000274544	SNORD28	NA	0	NA	0
ENSG00000274545		NA	0	NA	0
ENSG00000274547		NA	0	NA	0
ENSG00000274548		NA	0	NA	0
ENSG00000274549		NA	0	NA	0
ENSG00000274550		NA	0	NA	0
ENSG00000274551		NA	0	NA	-0.1
ENSG00000274552	MIR6889	NA	0.1	NA	-0.1
ENSG00000274553	CICP15	NA	0	NA	0
ENSG00000274554		0.85500000862679	-0.1	0.220042235497904	-0.4
ENSG00000274555		NA	0.2	NA	0
ENSG00000274556		NA	0	NA	0
ENSG00000274557		NA	0	NA	0
ENSG00000274558		NA	0	NA	0
ENSG00000274559		NA	0	NA	0
ENSG00000274560		0.369271388792622	0.5	0.0136252838873655	-0.7
ENSG00000274561		0.768066740572991	-0.1	0.00078643448383257	-0.4
ENSG00000274562		NA	0	NA	0
ENSG00000274563		NA	0	NA	0
ENSG00000274564		NA	0	NA	0
ENSG00000274565		0.284284359199764	0.4	0.000191835022351852	0.7
ENSG00000274566		NA	0	NA	0
ENSG00000274567		NA	0	NA	0
ENSG00000274568	RN7SL545P	NA	0	NA	0
ENSG00000274569		NA	0	NA	0.1
ENSG00000274570	SPDYE10P	NA	0.2	NA	-0.3
ENSG00000274571		NA	0	NA	0
ENSG00000274572	ZYXP1	NA	0	NA	0
ENSG00000274573		NA	0	NA	0
ENSG00000274574		NA	0	NA	0
ENSG00000274575		NA	0	NA	0
ENSG00000274576	IGHV2-70	0.119392580213832	0.7	8.21730733147757e-08	1.3
ENSG00000274577		NA	0	NA	0
ENSG00000274578		NA	0	NA	0
ENSG00000274579		NA	0	NA	0
ENSG00000274580		NA	0	NA	0
ENSG00000274581		NA	0	NA	0
ENSG00000274582	SNORA16A	NA	0	NA	0
ENSG00000274583	FAM74A4	NA	-0.1	0.735324638341419	-0.2
ENSG00000274584		NA	0	NA	0
ENSG00000274585	RNU2-1	NA	0	NA	0
ENSG00000274586		NA	0	NA	0
ENSG00000274587		NA	0	NA	0
ENSG00000274588	DGKK	NA	0.1	NA	-0.1
ENSG00000274589	Metazoa_SRP	NA	-0.1	0.843032766900183	-0.1
ENSG00000274590		NA	0	NA	0
ENSG00000274591		NA	0.4	0.911389091326288	-0.1
ENSG00000274592		NA	0	NA	0
ENSG00000274593		NA	0	NA	0
ENSG00000274594		0.856234000393271	-0.1	0.00348446071383081	-0.9
ENSG00000274595		NA	0	NA	0
ENSG00000274596		NA	0	NA	0
ENSG00000274597		NA	0	NA	0
ENSG00000274598		NA	0.1	NA	0
ENSG00000274599	DUX4L24	NA	0	NA	0
ENSG00000274600	RIMBP3B	NA	0	NA	0
ENSG00000274601		NA	0	NA	0
ENSG00000274602	PI4KAP1	0.733071822703282	-0.2	0.614562234758242	-0.2
ENSG00000274603	Y_RNA	NA	0	NA	0
ENSG00000274604		NA	0	NA	0
ENSG00000274605	PCCA-DT	0.0516550569614228	0.4	0.000326283341770557	0.5
ENSG00000274606		NA	0	NA	0
ENSG00000274607	RNU6-866P	NA	0	NA	0
ENSG00000274609		NA	0	NA	0
ENSG00000274610		NA	0	NA	0
ENSG00000274611	TBC1D3	NA	0	NA	0
ENSG00000274612		NA	0	NA	0
ENSG00000274613		NA	0	NA	0
ENSG00000274614		NA	0.1	NA	-0.1
ENSG00000274615		NA	0	NA	0
ENSG00000274616		NA	0	NA	0
ENSG00000274617		NA	0	NA	0
ENSG00000274618	H4C6	NA	0	0.712556216951002	-0.2
ENSG00000274619		NA	0	NA	0
ENSG00000274620	MIR378J	0.486959582092486	-0.4	0.854570544920461	0.1
ENSG00000274621	MIR6867	NA	0.2	0.69493334865316	-0.2
ENSG00000274622		NA	0	NA	-0.1
ENSG00000274623		NA	0	NA	0
ENSG00000274624		NA	0	0.797009371563432	-0.1
ENSG00000274625		NA	0	NA	0
ENSG00000274626		NA	0	NA	0
ENSG00000274627		0.947711784159233	0	0.334621821300161	-0.2
ENSG00000274628		NA	0.2	0.61696136798941	-0.2
ENSG00000274629		NA	-0.4	0.846564617729037	-0.1
ENSG00000274630		NA	0	NA	0
ENSG00000274631		NA	0	NA	0
ENSG00000274632	RN7SL719P	NA	0	NA	0
ENSG00000274633		NA	0	NA	0
ENSG00000274634		NA	0	NA	0
ENSG00000274635		NA	0	NA	0
ENSG00000274636		NA	0	NA	0
ENSG00000274637		NA	0	NA	0
ENSG00000274638		NA	0	NA	0
ENSG00000274639		NA	0	NA	0
ENSG00000274640	SNORD109A	NA	0	NA	0
ENSG00000274641	H2BC17	NA	0.2	0.945033491897265	0
ENSG00000274642		NA	0.6	0.0609707305451345	0.8
ENSG00000274643		NA	0	NA	0
ENSG00000274645		NA	0	NA	0
ENSG00000274646		NA	0	NA	0
ENSG00000274647		NA	0	NA	0
ENSG00000274648		NA	0	NA	0
ENSG00000274649		NA	0	NA	0
ENSG00000274650		NA	0	NA	0
ENSG00000274651		NA	0	NA	0
ENSG00000274652		NA	0	NA	0
ENSG00000274653		0.78356938334539	-0.1	0.110913191220224	-0.3
ENSG00000274654		NA	0.3	NA	0
ENSG00000274655		NA	0	NA	0
ENSG00000274656	RN7SL625P	NA	-0.3	0.781470228120709	-0.1
ENSG00000274657		NA	0	NA	0
ENSG00000274658	TBC1D3J	NA	0	NA	0
ENSG00000274659	LINC02371	NA	0.3	NA	0.1
ENSG00000274660	Metazoa_SRP	0.111451279537979	-0.6	0.560253657761454	-0.2
ENSG00000274662	RN7SKP236	NA	0	NA	0
ENSG00000274663	RNA5SP526	NA	0	NA	0
ENSG00000274664		NA	0	NA	0
ENSG00000274665		NA	0	NA	0
ENSG00000274666		NA	0	NA	-0.1
ENSG00000274667		0.495154559058311	0.3	0.87628725295155	0
ENSG00000274668		NA	0.4	0.508886874576781	-0.3
ENSG00000274669		NA	0	NA	0
ENSG00000274670		NA	0.1	NA	0
ENSG00000274671		NA	0	NA	0
ENSG00000274672		NA	0	NA	0
ENSG00000274673		NA	0	NA	0
ENSG00000274674		NA	0	NA	0
ENSG00000274675		NA	0	NA	0
ENSG00000274676		NA	0	NA	0
ENSG00000274677		NA	0.7	0.205020892428622	0.4
ENSG00000274678		0.859474870027248	0.1	0.0644695723334953	-0.4
ENSG00000274679		NA	0	NA	0
ENSG00000274680	MYO5BP1	NA	0	NA	0
ENSG00000274681		NA	0	NA	0
ENSG00000274682		NA	0	NA	0
ENSG00000274683		NA	0	NA	0
ENSG00000274684		NA	0	NA	0
ENSG00000274685		NA	0.2	NA	-0.5
ENSG00000274686	Metazoa_SRP	0.617328771894303	-0.3	0.341357154241837	-0.3
ENSG00000274688		NA	0	NA	-0.2
ENSG00000274689		NA	0	NA	-0.1
ENSG00000274690		NA	0	NA	0
ENSG00000274691		NA	0	NA	0
ENSG00000274692		NA	0	NA	0
ENSG00000274693		NA	0	NA	-0.1
ENSG00000274694		NA	0	NA	0
ENSG00000274695		0.543000394198121	-0.3	0.629700218782202	-0.2
ENSG00000274696		NA	0	NA	0
ENSG00000274697	MIR6761	NA	0	NA	0
ENSG00000274698		NA	-0.1	0.614991826438064	-0.3
ENSG00000274699		NA	0	NA	0
ENSG00000274700		NA	0	NA	0
ENSG00000274701	Metazoa_SRP	NA	0	NA	0
ENSG00000274702		NA	0	NA	0
ENSG00000274703		NA	0	NA	0
ENSG00000274704	Metazoa_SRP	0.238162613423009	-0.6	0.0453958699485549	-0.5
ENSG00000274705	MIR486-1	NA	0.1	NA	-0.1
ENSG00000274706		NA	0	NA	0
ENSG00000274707		NA	0	NA	0
ENSG00000274708		NA	0	NA	0
ENSG00000274709		NA	0	NA	0
ENSG00000274710		NA	0	NA	0
ENSG00000274711	Metazoa_SRP	NA	0	NA	0
ENSG00000274712		0.736180788697869	0.1	0.960167040126322	0
ENSG00000274713	MIR7974	NA	0	NA	0
ENSG00000274714		NA	0	NA	0
ENSG00000274715		NA	0	NA	0
ENSG00000274716	U4	NA	0	NA	0
ENSG00000274717		0.911313997023186	0.1	0.866315493750964	-0.1
ENSG00000274718		NA	0.1	0.0798856272230058	0.7
ENSG00000274719		NA	0.7	0.000952175701991309	1.3
ENSG00000274721		NA	0	NA	0
ENSG00000274722		NA	0	NA	0
ENSG00000274723		NA	0.5	0.966215554417131	0
ENSG00000274724		NA	0	NA	0
ENSG00000274725		NA	0	NA	0
ENSG00000274726		NA	0	NA	0
ENSG00000274727		NA	0	NA	0
ENSG00000274728		NA	0	NA	0
ENSG00000274729		NA	0	NA	0
ENSG00000274730		NA	0.1	NA	0
ENSG00000274731		NA	0	NA	0
ENSG00000274732		NA	0	NA	0
ENSG00000274733		NA	0	NA	0
ENSG00000274734		NA	0	NA	0
ENSG00000274735		NA	0	NA	0
ENSG00000274736	CCL23	0.821585543018426	-0.1	0.0144506986132303	-0.7
ENSG00000274737		NA	0.2	0.343607118042454	0.4
ENSG00000274739		NA	0	NA	0
ENSG00000274740		NA	0	NA	0
ENSG00000274741		NA	0	NA	0
ENSG00000274742	Metazoa_SRP	0.861414467888467	-0.1	0.0342207597932015	-0.5
ENSG00000274743		NA	0	NA	0
ENSG00000274744		NA	0	NA	0
ENSG00000274745		NA	0	NA	0
ENSG00000274746		NA	0	NA	0
ENSG00000274747	RN7SL627P	NA	0	NA	0
ENSG00000274748		NA	0	NA	0
ENSG00000274749	KRTAP7-1	NA	0	NA	0
ENSG00000274750	H3C6	0.988382302313399	0	0.736025815844107	-0.1
ENSG00000274751		0.595874787139498	-0.2	0.0290351898400359	-0.4
ENSG00000274752	TRBV12-3	0.773993513045265	-0.2	0.269944423504945	-0.3
ENSG00000274753		NA	0	NA	0
ENSG00000274754		NA	0	NA	0
ENSG00000274755	U2	NA	0	NA	0
ENSG00000274756		0.766969677434802	0.2	0.390610473676807	-0.2
ENSG00000274757		NA	0	NA	0
ENSG00000274758		NA	0	NA	0
ENSG00000274759	RNA5SP527	NA	-0.2	0.329398999487507	-0.4
ENSG00000274760		NA	0	NA	0
ENSG00000274761		NA	0	NA	0
ENSG00000274762		NA	0	NA	0
ENSG00000274763		NA	0	NA	0
ENSG00000274764	PRAMEF27	NA	0	NA	0
ENSG00000274765		0.984337401493203	0	0.828599280407482	-0.1
ENSG00000274766		NA	0	NA	0
ENSG00000274767		0.26919284670927	-0.5	0.2081524103162	-0.4
ENSG00000274768		NA	0	NA	0
ENSG00000274769		NA	-0.1	0.678729745702985	0.2
ENSG00000274770	MIR6128	NA	0	NA	0
ENSG00000274771		NA	0	NA	0
ENSG00000274772	Metazoa_SRP	NA	0.6	0.690479769858165	0.2
ENSG00000274773		NA	0	NA	0
ENSG00000274775		NA	0.5	NA	0.4
ENSG00000274776		0.469249387715323	-0.4	0.125390297949692	-0.4
ENSG00000274777		NA	0	NA	0
ENSG00000274778		NA	0.1	NA	0
ENSG00000274779		NA	0	NA	0
ENSG00000274780		NA	0	NA	0
ENSG00000274781		NA	0	NA	0
ENSG00000274782		NA	0	NA	0
ENSG00000274783		NA	0	NA	0
ENSG00000274784		NA	0	NA	0
ENSG00000274785		NA	0	NA	0
ENSG00000274786		NA	0	NA	0
ENSG00000274787		NA	0	NA	0
ENSG00000274788		NA	0	NA	0
ENSG00000274789		NA	0	NA	0
ENSG00000274790	Y_RNA	NA	0	NA	0
ENSG00000274791		NA	0	NA	0
ENSG00000274792		NA	0	NA	0
ENSG00000274793		NA	0	NA	0
ENSG00000274794		NA	0	NA	0
ENSG00000274795		NA	0	NA	0
ENSG00000274796		NA	0	NA	0
ENSG00000274797		NA	0.1	NA	-0.1
ENSG00000274798		NA	0.1	NA	0.1
ENSG00000274799	Metazoa_SRP	NA	-0.4	0.00946136085526261	-0.7
ENSG00000274800		NA	0	NA	0
ENSG00000274801		NA	0	NA	0
ENSG00000274802		NA	0	NA	0
ENSG00000274803		NA	0	NA	0
ENSG00000274804		NA	0	NA	0
ENSG00000274805	MIR6768	NA	0	NA	0
ENSG00000274806		NA	0	NA	0
ENSG00000274807		NA	0	NA	0
ENSG00000274808	TBC1D3B	0.986455455167454	0	0.894504054370968	0
ENSG00000274809	MIR6078	NA	0	NA	0
ENSG00000274810	NPHP3-ACAD11	NA	0.7	0.44459572378225	-0.3
ENSG00000274811		NA	0	NA	0
ENSG00000274812		NA	0	NA	0
ENSG00000274813		NA	0	NA	0
ENSG00000274814		NA	0	NA	0
ENSG00000274815		NA	0	NA	0
ENSG00000274816	MIR6772	0.79460841834754	-0.2	0.874576166906642	0.1
ENSG00000274817		NA	0	NA	0
ENSG00000274818		0.841624958383826	0.1	0.363438850439212	0.3
ENSG00000274819		NA	0	NA	0
ENSG00000274820		NA	0	NA	0
ENSG00000274821		NA	0	NA	0
ENSG00000274822	MIR6762	NA	0	NA	0.1
ENSG00000274823	APONP	NA	0	NA	0
ENSG00000274824	MIR7152	NA	0	NA	-0.2
ENSG00000274825		0.788442011879681	0.2	0.750947049241494	-0.1
ENSG00000274826		NA	0	NA	0
ENSG00000274827	LINC01297	0.292097510182189	-0.6	0.807822207589399	-0.1
ENSG00000274828		0.819285121631271	-0.1	0.00841282530350836	-0.3
ENSG00000274829		NA	0	NA	0
ENSG00000274830		NA	0	NA	0
ENSG00000274831		NA	0	NA	0
ENSG00000274832		NA	0	NA	0
ENSG00000274833		NA	0.3	0.801875198179835	0.2
ENSG00000274834		NA	0	NA	0
ENSG00000274835		NA	0.2	0.547162626384376	0.4
ENSG00000274836		NA	0	NA	0
ENSG00000274837		NA	0	NA	0
ENSG00000274838	MIR6788	NA	0	NA	0
ENSG00000274839		NA	0	NA	0
ENSG00000274840		NA	0	NA	0
ENSG00000274841	Metazoa_SRP	NA	-0.1	0.58914366750762	0.2
ENSG00000274842		NA	0	NA	0
ENSG00000274843		NA	0	NA	0
ENSG00000274844		NA	0	NA	0
ENSG00000274845		NA	0.5	0.884648296371547	-0.1
ENSG00000274846		NA	0	NA	0
ENSG00000274847		0.542900721064874	-0.3	0.793059099928058	0.1
ENSG00000274848	Metazoa_SRP	NA	-0.4	0.756535332133251	-0.1
ENSG00000274849		0.763555419635668	0.2	0.958593558109045	0
ENSG00000274850		NA	0	NA	0
ENSG00000274851		NA	0	NA	0
ENSG00000274852	RN7SL422P	NA	0	NA	0
ENSG00000274853		NA	0	NA	0
ENSG00000274854		NA	0	NA	0
ENSG00000274855		NA	0	NA	0
ENSG00000274856		NA	0	NA	0
ENSG00000274857		NA	0	NA	0
ENSG00000274858		NA	0	NA	0
ENSG00000274859		NA	0.2	NA	-0.4
ENSG00000274860	Metazoa_SRP	0.882079960793648	-0.1	0.343304777613387	-0.3
ENSG00000274861		NA	0	NA	0
ENSG00000274862	U2	NA	0	NA	0
ENSG00000274863		NA	0	NA	-0.1
ENSG00000274864		NA	0	NA	0
ENSG00000274865		NA	0	NA	0
ENSG00000274866		NA	0	NA	0
ENSG00000274867		NA	0	NA	0
ENSG00000274868		NA	0	NA	0
ENSG00000274869		NA	0.4	NA	-0.2
ENSG00000274870		NA	0	NA	0
ENSG00000274871		NA	0	NA	0
ENSG00000274872		NA	0	NA	0
ENSG00000274873		NA	0	NA	0
ENSG00000274874		NA	0.2	NA	-0.4
ENSG00000274875		NA	0	NA	0
ENSG00000274876		NA	0	NA	0
ENSG00000274877		0.732964212067361	-0.2	0.360969611671304	-0.2
ENSG00000274878		NA	0	NA	0
ENSG00000274879		NA	0	NA	0
ENSG00000274880		NA	0	NA	0
ENSG00000274881		NA	0	NA	0
ENSG00000274882		NA	0	NA	0
ENSG00000274883	Metazoa_SRP	NA	-0.3	0.917407364343097	0.1
ENSG00000274884		NA	0	NA	0
ENSG00000274885		NA	-0.4	0.451532628340402	0.3
ENSG00000274886	SEPTIN14P17	NA	0	NA	0
ENSG00000274887		NA	0	NA	0
ENSG00000274888		NA	0	NA	0
ENSG00000274889		NA	0	NA	0
ENSG00000274890		NA	0	NA	0
ENSG00000274891		NA	0	NA	0
ENSG00000274892		NA	0.1	NA	0
ENSG00000274893		NA	0.1	0.67675757742847	-0.2
ENSG00000274894		NA	0	NA	0
ENSG00000274895		0.485627812780735	0.4	0.90536309943566	0
ENSG00000274896		NA	0	NA	0
ENSG00000274897		0.784308102990034	0.1	0.926769297262778	0
ENSG00000274898		NA	-0.4	0.23254639820769	-0.4
ENSG00000274899		NA	0	NA	0
ENSG00000274900		NA	0	NA	0
ENSG00000274901		NA	0	NA	0
ENSG00000274902		0.41709600660572	0.4	0.115873741281715	-0.4
ENSG00000274903		NA	0	NA	0
ENSG00000274904		NA	0	NA	0
ENSG00000274905		NA	0	NA	0
ENSG00000274906		NA	0	NA	0
ENSG00000274907		NA	0	NA	0
ENSG00000274908		NA	0	NA	0
ENSG00000274910		NA	0	NA	0
ENSG00000274911		0.679202403638706	-0.2	0.0571239904282977	-0.3
ENSG00000274912		NA	0	NA	0
ENSG00000274913		NA	0.1	NA	0
ENSG00000274914		NA	0	NA	0
ENSG00000274915		NA	0	NA	0
ENSG00000274916		NA	0	NA	0
ENSG00000274917		NA	0	NA	0
ENSG00000274918		0.92612583405986	0	0.645593925294694	-0.1
ENSG00000274919		NA	0	NA	0
ENSG00000274920		NA	0	NA	0
ENSG00000274921		NA	0	NA	0
ENSG00000274922		0.159956554282605	0.3	0.194622248988948	0.2
ENSG00000274923		NA	0	NA	0
ENSG00000274924		NA	0	NA	0
ENSG00000274925	ZKSCAN2-DT	0.910880692382929	0	0.00626866229953172	-0.3
ENSG00000274926		NA	0	NA	0
ENSG00000274927		NA	0	NA	0
ENSG00000274928	KRT89P	0.384680850583863	-0.5	0.00587418227417385	-0.9
ENSG00000274929		0.685504879119777	0.3	0.778526925931822	0.1
ENSG00000274930		NA	0	NA	0
ENSG00000274931		NA	0	NA	0
ENSG00000274932	MIR7150	NA	0	NA	0
ENSG00000274933	TBC1D3I	NA	0.1	NA	0
ENSG00000274934		NA	0	NA	0
ENSG00000274935		NA	0	NA	0
ENSG00000274936		NA	0	NA	0
ENSG00000274937		NA	0	NA	0
ENSG00000274938		NA	0	NA	0
ENSG00000274939		NA	0	NA	0
ENSG00000274940	MIR8083	NA	0	NA	0
ENSG00000274941		NA	0	NA	0
ENSG00000274942		NA	0	NA	0
ENSG00000274943		0.533239148056934	-0.3	0.19108129409118	-0.3
ENSG00000274944		NA	0	0.397768819672237	0.3
ENSG00000274945		NA	0	NA	0
ENSG00000274946		NA	0	NA	0
ENSG00000274947		NA	0	NA	0
ENSG00000274948		NA	0	NA	0
ENSG00000274949		NA	0.1	0.905388343436103	0.1
ENSG00000274950		NA	0	NA	0
ENSG00000274951		0.547015939766701	-0.3	0.729787611296334	-0.1
ENSG00000274952		NA	0	NA	0
ENSG00000274953		NA	0	NA	0
ENSG00000274954		NA	0	NA	-0.1
ENSG00000274955		NA	0	NA	0
ENSG00000274956		0.792535237170333	-0.1	0.172511806744589	-0.3
ENSG00000274957		NA	0	NA	0
ENSG00000274958		NA	0	NA	0
ENSG00000274959		NA	0	NA	0
ENSG00000274960		NA	0	NA	0
ENSG00000274961		0.855007916004783	-0.1	0.0608974484455373	-0.6
ENSG00000274962	TEX28P1	NA	0	NA	0
ENSG00000274963	RN7SL600P	NA	0.6	0.0251295339175658	0.9
ENSG00000274964		0.734957676678442	-0.2	0.53009962642437	0.1
ENSG00000274965		NA	0	NA	0
ENSG00000274966		NA	0	NA	0
ENSG00000274967	Y_RNA	NA	0	NA	-0.1
ENSG00000274968		NA	0	NA	0
ENSG00000274969	MIR6771	NA	0	NA	0
ENSG00000274970		NA	0	NA	0
ENSG00000274971		NA	0	NA	0
ENSG00000274972		NA	0	NA	0
ENSG00000274973	BSNDP2	NA	0	NA	0
ENSG00000274974		NA	0	NA	0
ENSG00000274975	MIR6735	NA	0	NA	0
ENSG00000274976		NA	0.5	0.987444354755451	0
ENSG00000274977		NA	0.1	NA	0
ENSG00000274978	RNU11	NA	0.1	NA	0
ENSG00000274979		0.838921326880439	0.1	0.982550907178356	0
ENSG00000274980		NA	0	NA	0
ENSG00000274982		NA	0	NA	0
ENSG00000274983		NA	0	NA	0
ENSG00000274984	Y_RNA	NA	0	NA	0
ENSG00000274985	PTCHD3P1	NA	0	NA	0
ENSG00000274986	MIR6750	NA	0.1	NA	0
ENSG00000274987		0.814762454781405	-0.1	0.572971694744683	-0.1
ENSG00000274988	MIR6876	NA	0	NA	0
ENSG00000274989		NA	0	NA	0
ENSG00000274990		NA	0	NA	-0.1
ENSG00000274991		NA	0.2	NA	0.2
ENSG00000274992		0.787525563151881	-0.2	0.931841902073921	0
ENSG00000274993		0.529559527591828	0.3	0.26947477468793	0.3
ENSG00000274994	MIR8056	NA	0	NA	0
ENSG00000274995		NA	0	NA	0
ENSG00000274996		NA	0	NA	-0.1
ENSG00000274997	H2AC12	NA	0.4	0.657324588800213	0.2
ENSG00000274998	SNORA17A	NA	0	NA	0
ENSG00000274999	MIR8052	NA	0	NA	0
ENSG00000275000		NA	0	NA	0
ENSG00000275001		NA	0	NA	0
ENSG00000275002		NA	0	NA	-0.1
ENSG00000275003		NA	0	NA	0
ENSG00000275004	ZNF280B	0.784204934340997	-0.1	0.881253875476673	0
ENSG00000275005		NA	0.1	NA	-0.1
ENSG00000275006	Y_RNA	NA	0	NA	0
ENSG00000275007		NA	0	NA	-0.1
ENSG00000275008		NA	0	NA	0
ENSG00000275009		NA	0	NA	0
ENSG00000275010		NA	0	NA	0
ENSG00000275011	ALOXE3P1	NA	0.9	0.0694968143248367	0.7
ENSG00000275012		NA	0	NA	0
ENSG00000275013		NA	0	NA	0
ENSG00000275014	RN7SL166P	NA	0	NA	-0.1
ENSG00000275015		NA	0	NA	0
ENSG00000275016		NA	0.5	0.586481269064106	-0.3
ENSG00000275017		NA	0.3	0.798778784845269	0.1
ENSG00000275018		NA	0	NA	0
ENSG00000275019		NA	0	NA	0
ENSG00000275020		NA	0	NA	0
ENSG00000275021		NA	0	NA	0
ENSG00000275022	MIR6753	0.750174877182665	0.2	0.00317056472800833	0.8
ENSG00000275023	MLLT6	0.69622317119455	-0.1	0.00874304695820231	-0.2
ENSG00000275024		NA	0.6	0.770447378692215	0.1
ENSG00000275025		0.333074981385789	-0.5	0.0134512650818552	-0.6
ENSG00000275026	GXYLT1P4	NA	0.2	NA	-0.3
ENSG00000275027		NA	0	NA	0
ENSG00000275028		NA	0	NA	-0.2
ENSG00000275029	HMGB1P24	NA	-0.1	0.821358684492008	-0.1
ENSG00000275030	RNU6-538P	NA	0	NA	0
ENSG00000275031		NA	0	NA	0
ENSG00000275032		NA	0	NA	0
ENSG00000275033		NA	0	NA	0
ENSG00000275034	TP53TG3E	NA	0	NA	0
ENSG00000275035		NA	0	NA	0
ENSG00000275036	MIR8086	NA	-0.2	0.939440905868236	0
ENSG00000275037		NA	0	NA	0
ENSG00000275038		NA	0	NA	0
ENSG00000275039		NA	0	NA	0
ENSG00000275040		NA	0.2	0.0678369813814876	-0.7
ENSG00000275041	Metazoa_SRP	NA	-0.6	0.190645779626947	-0.4
ENSG00000275042		NA	0	NA	0
ENSG00000275043	SNORD25	NA	0	NA	0
ENSG00000275044		NA	-0.4	0.892048710365649	-0.1
ENSG00000275045		NA	0	NA	0
ENSG00000275046		NA	-0.2	0.38299606224774	-0.3
ENSG00000275047		NA	0	NA	0
ENSG00000275048	BSNDP1	NA	0	NA	0
ENSG00000275049		NA	0	NA	0
ENSG00000275050		NA	0	NA	0
ENSG00000275051		NA	0	NA	0
ENSG00000275052	PPP4R3B	0.0147966232385135	-0.3	0.0196364971953565	-0.1
ENSG00000275053		NA	0	NA	0
ENSG00000275054		NA	0	NA	0
ENSG00000275055		0.976989370508868	0	0.867148714392069	0.1
ENSG00000275056		NA	0.2	0.831230880473602	-0.1
ENSG00000275057		NA	0	NA	0
ENSG00000275058		NA	0	NA	0
ENSG00000275059		NA	0	NA	0
ENSG00000275060	PPP1R26P3	NA	0	NA	0
ENSG00000275061	SEPTIN7P15	NA	0	NA	0
ENSG00000275062		NA	0	NA	0
ENSG00000275063		0.0745638208769337	0.9	1.33708703449273e-12	2
ENSG00000275064	PDE4DIPP5	NA	-0.1	NA	-0.1
ENSG00000275065		NA	0	NA	0
ENSG00000275066	SYNRG	0.118658973894523	-0.2	0.0426446594886037	-0.1
ENSG00000275067	MIR6825	NA	0.2	NA	-0.1
ENSG00000275068	U6	NA	0	NA	0
ENSG00000275069		NA	0	NA	0
ENSG00000275070	Metazoa_SRP	0.875147880453575	0.1	0.219174286913725	-0.3
ENSG00000275071		NA	0	NA	0
ENSG00000275072	SNORD50B	NA	0	NA	0
ENSG00000275073		NA	0	NA	0
ENSG00000275074	NUDT18	0.944797611661424	0	0.20664958479693	-0.2
ENSG00000275075		NA	0	NA	0
ENSG00000275076		NA	0	NA	0
ENSG00000275077		NA	0.1	0.599815572093586	-0.3
ENSG00000275078		NA	0	NA	0
ENSG00000275079		NA	0	NA	0
ENSG00000275080		NA	0	NA	0
ENSG00000275081		NA	0	NA	0
ENSG00000275082		NA	0	NA	0
ENSG00000275083		NA	0	NA	0
ENSG00000275084	SNORD91B	NA	0.2	NA	-0.3
ENSG00000275085		NA	0	NA	0
ENSG00000275086		NA	0	NA	0
ENSG00000275088		0.701990159310767	0.1	0.630162933907362	0.1
ENSG00000275089		NA	0	NA	0
ENSG00000275090	RN7SL296P	NA	0	0.283245612508819	0.5
ENSG00000275091		NA	-0.1	NA	-0.3
ENSG00000275092		NA	1.1	0.896768841082475	-0.1
ENSG00000275093		NA	0	NA	0
ENSG00000275094		NA	0	NA	0
ENSG00000275095		NA	0	NA	0
ENSG00000275096		NA	0	NA	0
ENSG00000275097		NA	-0.3	0.964820765192118	0
ENSG00000275098		NA	0	NA	-0.2
ENSG00000275099		NA	0	NA	0
ENSG00000275100		NA	0	NA	0
ENSG00000275101	MIR6766	NA	0.1	NA	-0.1
ENSG00000275102		NA	0	NA	0
ENSG00000275103		NA	0	NA	0
ENSG00000275104		0.43666742691735	0.5	0.37464512878972	0.5
ENSG00000275105		NA	0	NA	0
ENSG00000275106		0.635797675213873	0.3	0.0268217348457028	-0.5
ENSG00000275107	MIR6782	NA	0.1	NA	0
ENSG00000275108	U7	NA	0	NA	0
ENSG00000275109	MIR6504	NA	0	NA	0
ENSG00000275110		0.0644514216630488	0.9	0.955410398300254	0
ENSG00000275111	ZNF2	0.696321208798784	-0.1	0.886244715397097	0
ENSG00000275112		NA	0	NA	0
ENSG00000275113	GAGE2E	NA	0	NA	0
ENSG00000275114		NA	0	NA	0
ENSG00000275115		NA	0	NA	0
ENSG00000275116		NA	0	NA	0
ENSG00000275117		NA	0	NA	0
ENSG00000275118		NA	0	NA	0
ENSG00000275119		NA	-0.1	NA	-0.6
