geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0032623	interleukin-2 production	http://amigo.geneontology.org/amigo/term/GO:0032623	63	2	1.9103802255689877	1.0469120090500936	0.5736971473057199	0.7619415237654091	2633;5588	GBP1;PRKCQ
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007205	28	1	0.8490578780306612	1.1777760101813552	0.5781041140477863	0.7631078175568371	4035	LRP1
GO:0010644	cell communication by electrical coupling	http://amigo.geneontology.org/amigo/term/GO:0010644	28	1	0.8490578780306612	1.1777760101813552	0.5781041140477863	0.7631078175568371	801	CALM1
GO:0018195	peptidyl-arginine modification	http://amigo.geneontology.org/amigo/term/GO:0018195	28	1	0.8490578780306612	1.1777760101813552	0.5781041140477863	0.7631078175568371	23569	PADI4
GO:0016458	gene silencing	http://amigo.geneontology.org/amigo/term/GO:0016458	202	6	6.1253461200783414	0.9795364837151866	0.5781663935371801	0.7631078175568371	1981;3009;4087;5468;7157;8520	EIF4G1;HAT1;HIST1H1B;PPARG;SMAD2;TP53
GO:0007018	microtubule-based movement	http://amigo.geneontology.org/amigo/term/GO:0007018	271	8	8.217667319511042	0.973512274098242	0.5810442302104838	0.7647482183125852	3842;4131;4133;5590;9787;26160;55567;81565	DLGAP5;DNAH3;IFT172;MAP1B;MAP2;NDEL1;PRKCZ;TNPO1
GO:0007585	respiratory gaseous exchange	http://amigo.geneontology.org/amigo/term/GO:0007585	64	2	1.9407037212129399	1.030554008908686	0.5823017647484767	0.7647482183125852	134;83931	ADORA1;STK40
GO:0050918	positive chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0050918	64	2	1.9407037212129399	1.030554008908686	0.5823017647484767	0.7647482183125852	3791;5795	KDR;PTPRJ
GO:2001020	regulation of response to DNA damage stimulus	http://amigo.geneontology.org/amigo/term/GO:2001020	203	6	6.155669615722294	0.9747111808397423	0.5830080534900649	0.7647482183125852	472;2070;2074;7515;11200;56950	ATM;CHEK2;ERCC6;EYA4;SMYD2;XRCC1
GO:0044782	cilium organization	http://amigo.geneontology.org/amigo/term/GO:0044782	409	12	12.402309718376443	0.9675617100756367	0.5880905566318486	0.7656759963832025	3842;4751;5314;7802;8558;9474;10142;22981;26140;26160;54806;57787	AHI1;AKAP9;ATG5;CDK10;DNALI1;IFT172;MARK4;NEK2;NINL;PKHD1;TNPO1;TTLL3
GO:0071806	protein transmembrane transport	http://amigo.geneontology.org/amigo/term/GO:0071806	65	2	1.971027216856892	1.0146993318485522	0.5907779348776911	0.7656759963832025	10440;11231	SEC63;TIMM17A
GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	http://amigo.geneontology.org/amigo/term/GO:0099072	65	2	1.971027216856892	1.0146993318485522	0.5907779348776911	0.7656759963832025	1741;5590	DLG3;PRKCZ
GO:0007271	synaptic transmission, cholinergic	http://amigo.geneontology.org/amigo/term/GO:0007271	29	1	0.8793813736746133	1.1371630443130327	0.5909217101498598	0.7656759963832025	1728	NQO1
GO:0008334	histone mRNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0008334	29	1	0.8793813736746133	1.1371630443130327	0.5909217101498598	0.7656759963832025	472	ATM
GO:0019098	reproductive behavior	http://amigo.geneontology.org/amigo/term/GO:0019098	29	1	0.8793813736746133	1.1371630443130327	0.5909217101498598	0.7656759963832025	8997	KALRN
GO:0031365	N-terminal protein amino acid modification	http://amigo.geneontology.org/amigo/term/GO:0031365	29	1	0.8793813736746133	1.1371630443130327	0.5909217101498598	0.7656759963832025	2033	EP300
GO:0071875	adrenergic receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0071875	29	1	0.8793813736746133	1.1371630443130327	0.5909217101498598	0.7656759963832025	493	ATP2B4
GO:0042737	drug catabolic process	http://amigo.geneontology.org/amigo/term/GO:0042737	136	4	4.123995407577497	0.9699331848552339	0.5946181449953085	0.7687224758517867	5016;7511;8029;196743	CUBN;OVGP1;PAOX;XPNPEP1
GO:0015748	organophosphate ester transport	http://amigo.geneontology.org/amigo/term/GO:0015748	101	3	3.0626730600391707	0.9795364837151866	0.5950816342476184	0.7687224758517867	19;341;5027	ABCA1;APOC1;P2RX7
GO:0051701	interaction with host	http://amigo.geneontology.org/amigo/term/GO:0051701	207	6	6.276963598298102	0.9558761821761725	0.602087278738234	0.7765920894195734	999;1499;2219;4179;57187;57617	CD46;CDH1;CTNNB1;FCN1;THOC2;VPS18
GO:0032620	interleukin-17 production	http://amigo.geneontology.org/amigo/term/GO:0032620	30	1	0.9097048693185655	1.0992576095025983	0.6033507365500974	0.7770426152539133	5588	PRKCQ
GO:0008213	protein alkylation	http://amigo.geneontology.org/amigo/term/GO:0008213	174	5	5.276288242047681	0.9476358702608606	0.6110619439145628	0.7856214893885192	1499;2935;3009;11137;56950	CTNNB1;GSPT1;HIST1H1B;PWP1;SMYD2
GO:0071706	tumor necrosis factor superfamily cytokine production	http://amigo.geneontology.org/amigo/term/GO:0071706	139	4	4.214965894509354	0.9489993751101568	0.6118605011472937	0.7856214893885192	5795;8737;11213;54106	IRAK3;PTPRJ;RIPK1;TLR9
GO:0008380	RNA splicing	http://amigo.geneontology.org/amigo/term/GO:0008380	417	12	12.644897683528061	0.9489993751101569	0.6150625589190797	0.7866052710747219	1153;6629;8241;9444;9967;10084;10286;10291;22985;23020;55749;57187	ACIN1;BCAS2;CCAR1;CIRBP;PQBP1;QKI;RBM10;SF3A1;SNRNP200;SNRPB2;THOC2;THRAP3
GO:0002269	leukocyte activation involved in inflammatory response	http://amigo.geneontology.org/amigo/term/GO:0002269	31	1	0.9400283649625177	1.0637976866154177	0.6154029473702236	0.7866052710747219	472	ATM
GO:0061641	CENP-A containing chromatin organization	http://amigo.geneontology.org/amigo/term/GO:0061641	31	1	0.9400283649625177	1.0637976866154177	0.6154029473702236	0.7866052710747219	64946	CENPH
GO:0031503	protein-containing complex localization	http://amigo.geneontology.org/amigo/term/GO:0031503	280	8	8.490578780306612	0.9422208081450844	0.6180001615027668	0.7875564277021766	472;1741;3842;5590;6059;8417;26160;57187	ABCE1;ATM;DLG3;IFT172;PRKCZ;STX7;THOC2;TNPO1
GO:0051188	cofactor biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0051188	280	8	8.490578780306612	0.9422208081450844	0.6180001615027668	0.7875564277021766	31;863;4891;5027;5162;5211;25902;29968	ACACA;CBFA2T3;MTHFD1L;P2RX7;PDHB;PFKL;PSAT1;SLC11A2
GO:0043574	peroxisomal transport	http://amigo.geneontology.org/amigo/term/GO:0043574	69	2	2.0923211994327007	0.9558761821761725	0.623397215822064	0.7932449602526263	189;196743	AGXT;PAOX
GO:1904950	negative regulation of establishment of protein localization	http://amigo.geneontology.org/amigo/term/GO:1904950	177	5	5.367258728979537	0.931574245341185	0.6261464541240402	0.7945224731770518	2633;4763;5211;5715;7295	GBP1;NF1;PFKL;PSMD9;TXN
GO:0098739	import across plasma membrane	http://amigo.geneontology.org/amigo/term/GO:0098739	106	3	3.2142905382589317	0.9333319325965458	0.6278493924333242	0.7945224731770518	493;4036;10060	ABCC9;ATP2B4;LRP2
GO:1903509	liposaccharide metabolic process	http://amigo.geneontology.org/amigo/term/GO:1903509	106	3	3.2142905382589317	0.9333319325965458	0.6278493924333242	0.7945224731770518	3815;5476;8703	B4GALT3;CTSA;KIT
GO:0071774	response to fibroblast growth factor	http://amigo.geneontology.org/amigo/term/GO:0071774	142	4	4.30593638144121	0.9289500925374071	0.6286442307483138	0.7945224731770518	1499;2261;10563;81848	CTNNB1;CXCL13;FGFR3;SPRY4
GO:0006520	cellular amino acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006520	318	9	9.642871614776794	0.9333319325965458	0.6307600057676316	0.7945224731770518	189;493;790;1728;1800;3620;4846;23569;29968	AGXT;ATP2B4;CAD;DPEP1;IDO1;NOS3;NQO1;PADI4;PSAT1
GO:0006304	DNA modification	http://amigo.geneontology.org/amigo/term/GO:0006304	107	3	3.244614033902884	0.924609204254522	0.6341797258373174	0.7945224731770518	2778;4595;5290	GNAS;MUTYH;PIK3CA
GO:0050905	neuromuscular process	http://amigo.geneontology.org/amigo/term/GO:0050905	107	3	3.244614033902884	0.924609204254522	0.6341797258373174	0.7945224731770518	2895;23621;50944	BACE1;GRID2;SHANK1
GO:0050866	negative regulation of cell activation	http://amigo.geneontology.org/amigo/term/GO:0050866	179	5	5.427905720267441	0.92116559455525	0.6360056306152577	0.7945224731770518	472;2737;3620;4846;5585	ATM;GLI3;IDO1;NOS3;PKN1
GO:0001539	cilium or flagellum-dependent cell motility	http://amigo.geneontology.org/amigo/term/GO:0001539	33	1	1.000675356250422	0.9993250995478168	0.6384221755057957	0.7945224731770518	55567	DNAH3
GO:0008214	protein dealkylation	http://amigo.geneontology.org/amigo/term/GO:0008214	33	1	1.000675356250422	0.9993250995478168	0.6384221755057957	0.7945224731770518	55806	HR
GO:0033028	myeloid cell apoptotic process	http://amigo.geneontology.org/amigo/term/GO:0033028	33	1	1.000675356250422	0.9993250995478168	0.6384221755057957	0.7945224731770518	4254	KITLG
GO:0071985	multivesicular body sorting pathway	http://amigo.geneontology.org/amigo/term/GO:0071985	33	1	1.000675356250422	0.9993250995478168	0.6384221755057957	0.7945224731770518	129531	MITD1
GO:0140115	export across plasma membrane	http://amigo.geneontology.org/amigo/term/GO:0140115	33	1	1.000675356250422	0.9993250995478168	0.6384221755057957	0.7945224731770518	3752	KCND3
GO:1900115	extracellular regulation of signal transduction	http://amigo.geneontology.org/amigo/term/GO:1900115	33	1	1.000675356250422	0.9993250995478168	0.6384221755057957	0.7945224731770518	4179	CD46
GO:1902579	multi-organism localization	http://amigo.geneontology.org/amigo/term/GO:1902579	33	1	1.000675356250422	0.9993250995478168	0.6384221755057957	0.7945224731770518	57187	THOC2
GO:0015893	drug transport	http://amigo.geneontology.org/amigo/term/GO:0015893	216	6	6.549875059093672	0.9160480079188319	0.6432295418806404	0.7993349570154157	760;4036;8029;8322;51760;143425	CA2;CUBN;FZD4;LRP2;SYT17;SYT9
GO:0019692	deoxyribose phosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019692	34	1	1.0309988518943742	0.9699331848552339	0.6494109695492437	0.8058384293676747	1635	DCTD
GO:0031032	actomyosin structure organization	http://amigo.geneontology.org/amigo/term/GO:0031032	184	5	5.579523198487202	0.8961339207901617	0.6599451436066418	0.8119486882824681	673;9578;51466;55160;91807	ARHGEF10L;BRAF;CDC42BPB;EVL;MYLK3
GO:0034404	nucleobase-containing small molecule biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0034404	184	5	5.579523198487202	0.8961339207901617	0.6599451436066418	0.8119486882824681	790;863;5027;5211;29922	CAD;CBFA2T3;NME7;P2RX7;PFKL
GO:0006471	protein ADP-ribosylation	http://amigo.geneontology.org/amigo/term/GO:0006471	35	1	1.0613223475383264	0.9422208081450844	0.6600665218861006	0.8119486882824681	7515	XRCC1
GO:0042558	pteridine-containing compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042558	35	1	1.0613223475383264	0.9422208081450844	0.6600665218861006	0.8119486882824681	25902	MTHFD1L
GO:0043094	cellular metabolic compound salvage	http://amigo.geneontology.org/amigo/term/GO:0043094	35	1	1.0613223475383264	0.9422208081450844	0.6600665218861006	0.8119486882824681	270	AMPD1
GO:0070670	response to interleukin-4	http://amigo.geneontology.org/amigo/term/GO:0070670	35	1	1.0613223475383264	0.9422208081450844	0.6600665218861006	0.8119486882824681	51176	LEF1
GO:0009225	nucleotide-sugar metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009225	37	1	1.1219693388262308	0.8912899536507555	0.6804179324756106	0.8357734719714869	56886	UGGT1
GO:0043462	regulation of ATPase activity	http://amigo.geneontology.org/amigo/term/GO:0043462	78	2	2.3652326602282705	0.8455827765404602	0.6893677064521961	0.8392175909811908	23397;54106	NCAPH;TLR9
GO:0051193	regulation of cofactor metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051193	78	2	2.3652326602282705	0.8455827765404602	0.6893677064521961	0.8392175909811908	863;5027	CBFA2T3;P2RX7
GO:0006040	amino sugar metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006040	38	1	1.152292834470183	0.8678349548704724	0.6901330542304145	0.8392175909811908	5016	OVGP1
GO:0007210	serotonin receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007210	38	1	1.152292834470183	0.8678349548704724	0.6901330542304145	0.8392175909811908	3361	HTR5A
GO:0035329	hippo signaling	http://amigo.geneontology.org/amigo/term/GO:0035329	38	1	1.152292834470183	0.8678349548704724	0.6901330542304145	0.8392175909811908	60485	SAV1
GO:0071867	response to monoamine	http://amigo.geneontology.org/amigo/term/GO:0071867	38	1	1.152292834470183	0.8678349548704724	0.6901330542304145	0.8392175909811908	493	ATP2B4
GO:0072350	tricarboxylic acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0072350	38	1	1.152292834470183	0.8678349548704724	0.6901330542304145	0.8392175909811908	5162	PDHB
GO:0032602	chemokine production	http://amigo.geneontology.org/amigo/term/GO:0032602	79	2	2.3955561558722227	0.834879197090581	0.696079196533378	0.845239024361959	1958;54106	EGR1;TLR9
GO:0009268	response to pH	http://amigo.geneontology.org/amigo/term/GO:0009268	39	1	1.1826163301141353	0.8455827765404602	0.699553479354021	0.8470376886765212	760	CA2
GO:0042769	DNA damage response, detection of DNA damage	http://amigo.geneontology.org/amigo/term/GO:0042769	39	1	1.1826163301141353	0.8455827765404602	0.699553479354021	0.8470376886765212	10714	POLD3
GO:1903311	regulation of mRNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:1903311	266	7	8.066049841291282	0.8678349548704724	0.7006937645261235	0.8472115218310171	891;1153;1981;3842;6418;8241;9967	CCNB1;CIRBP;EIF4G1;RBM10;SET;THRAP3;TNPO1
GO:0007031	peroxisome organization	http://amigo.geneontology.org/amigo/term/GO:0007031	80	2	2.425879651516175	0.8244432071269487	0.7026704237772285	0.8483946877992106	189;196743	AGXT;PAOX
GO:0006308	DNA catabolic process	http://amigo.geneontology.org/amigo/term/GO:0006308	40	1	1.2129398257580875	0.8244432071269487	0.7086881277674852	0.8532364144509383	472	ATM
GO:0098927	vesicle-mediated transport between endosomal compartments	http://amigo.geneontology.org/amigo/term/GO:0098927	40	1	1.2129398257580875	0.8244432071269487	0.7086881277674852	0.8532364144509383	6653	SORL1
GO:0097581	lamellipodium organization	http://amigo.geneontology.org/amigo/term/GO:0097581	82	2	2.4865266428040793	0.8043348362214134	0.7154965495730021	0.8602150878883336	3815;57175	CORO1B;KIT
GO:0050919	negative chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0050919	41	1	1.2432633214020397	0.8043348362214134	0.7175456499881394	0.8614601730083594	2045	EPHA7
GO:0097194	execution phase of apoptosis	http://amigo.geneontology.org/amigo/term/GO:0097194	83	2	2.5168501384480315	0.7946440550621192	0.7217337835824151	0.865266172136887	7157;22985	ACIN1;TP53
GO:0016072	rRNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0016072	236	6	7.1563449719727155	0.8384168208070666	0.72496773117447455	0.8679191147863428	283;2972;6155;6223;9328;11137	ANG;BRF1;GTF3C5;PWP1;RPL27;RPS19
GO:0051653	spindle localization	http://amigo.geneontology.org/amigo/term/GO:0051653	42	1	1.2735868170459919	0.7851840067875702	0.7261344352485569	0.868093206696587	81565	NDEL1
GO:0007212	dopamine receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007212	43	1	1.303910312689944	0.766923913606464	0.7344626193713742	0.875586572883125	2778	GNAS
GO:0051646	mitochondrion localization	http://amigo.geneontology.org/amigo/term/GO:0051646	43	1	1.303910312689944	0.766923913606464	0.7344626193713742	0.875586572883125	4131	MAP1B
GO:0006643	membrane lipid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006643	202	5	6.1253461200783414	0.8162804030959888	0.7374286539242975	0.8778912546717826	3815;5027;5476;5587;8703	B4GALT3;CTSA;KIT;P2RX7;PRKD1
GO:0002576	platelet degranulation	http://amigo.geneontology.org/amigo/term/GO:0002576	127	3	3.8510839467819276	0.7790014555530225	0.7449854312081119	0.8850677857767696	801;2153;5627	CALM1;F5;PROS1
GO:0097722	sperm motility	http://amigo.geneontology.org/amigo/term/GO:0097722	87	2	2.6381441210238403	0.7581086962086885	0.7455394524896082	0.8850677857767696	338;493	APOB;ATP2B4
GO:0005996	monosaccharide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0005996	280	7	8.490578780306612	0.8244432071269489	0.7494454900495633	0.8883192620290329	2308;3486;5162;5211;5290;5581;6095	FOXO1;IGFBP3;PDHB;PFKL;PIK3CA;PRKCE;RORA
GO:0042398	cellular modified amino acid biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0042398	45	1	1.3645573039778482	0.7328384063350656	0.7503685060433477	0.8883192620290329	25902	MTHFD1L
GO:0030865	cortical cytoskeleton organization	http://amigo.geneontology.org/amigo/term/GO:0030865	46	1	1.3948807996218004	0.7169071366321293	0.7579612807884051	0.8960599286093801	811	CALR
GO:0032635	interleukin-6 production	http://amigo.geneontology.org/amigo/term/GO:0032635	130	3	3.942054433713784	0.7610244988864142	0.7590619425904036	0.8961147933358932	5027;11213;54106	IRAK3;P2RX7;TLR9
GO:0060976	coronary vasculature development	http://amigo.geneontology.org/amigo/term/GO:0060976	47	1	1.4252042952657527	0.7016537932995309	0.7653236129424602	0.9013730170931396	4036	LRP2
GO:0019882	antigen processing and presentation	http://amigo.geneontology.org/amigo/term/GO:0019882	171	4	5.185317755115824	0.7714088487737533	0.7660384671318223	0.9013730170931396	811;1147;6712;9474	ATG5;CALR;CHUK;SPTBN2
GO:0006457	protein folding	http://amigo.geneontology.org/amigo/term/GO:0006457	210	5	6.367934085229959	0.7851840067875703	0.7674384323039496	0.9013730170931396	811;5700;26278;56886;204474	CALR;PDILT;PSMC1;SACS;UGGT1
GO:0007586	digestion	http://amigo.geneontology.org/amigo/term/GO:0007586	132	3	4.002701425001688	0.7494938246608626	0.7680933935986849	0.9013730170931396	7421;54106;65125	TLR9;VDR;WNK1
GO:0006644	phospholipid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006644	470	12	14.252042952657527	0.841984551959437	0.7688181616382661	0.9013730170931396	341;472;2066;2261;3815;4254;5290;5587;9542;22908;23682;54106	APOC1;ATM;ERBB4;FGFR3;KIT;KITLG;NRG2;PIK3CA;PRKD1;RAB38;SACM1L;TLR9
GO:0009620	response to fungus	http://amigo.geneontology.org/amigo/term/GO:0009620	48	1	1.4555277909097049	0.687036005939124	0.7724624813563379	0.9043982219736738	9474	ATG5
GO:0009566	fertilization	http://amigo.geneontology.org/amigo/term/GO:0009566	176	4	5.336935233335585	0.7494938246608625	0.7851920014515408	0.9162110408328061	338;4179;5016;56159	APOB;CD46;OVGP1;TEX11
GO:0009311	oligosaccharide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009311	50	1	1.5161747821976093	0.659554565701559	0.7860966942617282	0.9162110408328061	673	BRAF
GO:0036297	interstrand cross-link repair	http://amigo.geneontology.org/amigo/term/GO:0036297	50	1	1.5161747821976093	0.659554565701559	0.7860966942617282	0.9162110408328061	2956	MSH6
GO:0016073	snRNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0016073	95	2	2.8807320861754575	0.6942679638963779	0.7879414951162133	0.9162110408328061	2959;6667	GTF2B;SP1
GO:1990823	response to leukemia inhibitory factor	http://amigo.geneontology.org/amigo/term/GO:1990823	95	2	2.8807320861754575	0.6942679638963779	0.7879414951162133	0.9162110408328061	688;8322	FZD4;KLF5
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007200	96	2	2.9110555818194097	0.687036005939124	0.7927807074424652	0.920578690336196	2911;7052	GRM1;TGM2
